cust_id,E01,E02,E03,N01,N02,N03,S01,S02,S03,W01,W02,W03
CUST0000049271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000049424,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,14.0,0.0,0.0
CUST0000049454,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000049591,0.0,2.0,16.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
CUST0000049612,0.0,0.0,0.0,0.0,23.0,0.0,73.0,3.0,2.0,0.0,1.0,15.0
CUST0000049621,0.0,1.0,0.0,0.0,20.0,3.0,2.0,0.0,0.0,0.0,3.0,12.0
CUST0000049880,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,135.0,7.0,0.0
CUST0000050133,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000050163,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000050331,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,61.0,3.0,0.0,0.0
CUST0000050344,0.0,5.0,0.0,0.0,0.0,0.0,114.0,1.0,0.0,0.0,1.0,0.0
CUST0000050558,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000051369,0.0,0.0,0.0,14.0,1.0,1.0,0.0,5.0,10.0,0.0,4.0,0.0
CUST0000051933,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0
CUST0000051975,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0
CUST0000052443,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000052765,21.0,1.0,0.0,0.0,0.0,55.0,0.0,62.0,0.0,0.0,0.0,0.0
CUST0000052887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CUST0000053274,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000053339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000053580,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
CUST0000053659,0.0,43.0,0.0,3.0,30.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000053837,0.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
CUST0000053961,0.0,0.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0
CUST0000054115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,22.0,2.0,0.0,0.0
CUST0000054749,0.0,0.0,32.0,0.0,24.0,1.0,0.0,7.0,1.0,28.0,4.0,0.0
CUST0000054756,5.0,9.0,6.0,14.0,2.0,2.0,25.0,5.0,3.0,13.0,13.0,15.0
CUST0000054771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CUST0000054804,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0
CUST0000054846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000055017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000055064,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,79.0,59.0,2.0
CUST0000055116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000055165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CUST0000055276,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CUST0000055381,0.0,0.0,0.0,2.0,0.0,1.0,34.0,47.0,7.0,0.0,0.0,0.0
CUST0000055392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
CUST0000055396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
CUST0000055631,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000055829,0.0,0.0,265.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CUST0000055931,0.0,0.0,0.0,0.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CUST0000055988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000056276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
CUST0000056533,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
CUST0000056664,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CUST0000056849,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0
CUST0000056956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000057033,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,92.0,0.0,0.0
CUST0000057088,0.0,7.0,0.0,1.0,0.0,1.0,0.0,23.0,247.0,0.0,0.0,0.0
CUST0000057417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,488.0,0.0,0.0
CUST0000057790,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000058498,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000058615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000058634,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
CUST0000058875,0.0,0.0,61.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,96.0,0.0
CUST0000059001,39.0,0.0,0.0,5.0,0.0,0.0,27.0,0.0,5.0,0.0,0.0,0.0
CUST0000059470,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0
CUST0000059541,0.0,8.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
CUST0000060014,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000060094,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0
CUST0000060098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000060281,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
CUST0000060410,1.0,14.0,0.0,0.0,3.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000060707,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
CUST0000060800,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0
CUST0000060847,16.0,2.0,3.0,11.0,5.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0
CUST0000061162,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000061214,0.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CUST0000061224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000061263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
CUST0000061472,1.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,9.0,4.0,4.0
CUST0000061695,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000062082,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CUST0000062102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000062146,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000062236,38.0,2.0,0.0,0.0,0.0,6.0,0.0,58.0,1.0,0.0,0.0,0.0
CUST0000062382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
CUST0000062780,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000062891,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000062946,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,176.0,21.0,0.0,2.0
CUST0000063103,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CUST0000063144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000063172,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000063646,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
CUST0000063939,54.0,0.0,0.0,0.0,78.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000065468,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000065671,0.0,0.0,12.0,0.0,0.0,0.0,120.0,0.0,10.0,0.0,0.0,0.0
CUST0000066327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000066423,0.0,0.0,0.0,4.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0
CUST0000066462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,60.0,0.0,0.0
CUST0000066762,15.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,80.0,1.0,0.0
CUST0000067158,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,210.0,0.0,0.0
CUST0000067605,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0
CUST0000067841,0.0,0.0,0.0,3.0,0.0,1.0,1.0,36.0,0.0,7.0,0.0,0.0
CUST0000067848,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CUST0000067889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000068170,95.0,0.0,1.0,4.0,95.0,0.0,25.0,1.0,0.0,2.0,0.0,0.0
CUST0000068730,62.0,4.0,0.0,9.0,22.0,1.0,2.0,53.0,13.0,0.0,0.0,0.0
CUST0000068797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0
CUST0000069011,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
CUST0000069477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000069624,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,213.0,8.0
CUST0000069832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CUST0000070207,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000070949,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,12.0
CUST0000070986,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,54.0
CUST0000071220,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000071264,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000071511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000071732,6.0,5.0,0.0,4.0,4.0,2.0,0.0,1.0,24.0,174.0,0.0,3.0
CUST0000072124,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
CUST0000072578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0
CUST0000072800,0.0,0.0,0.0,5.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000073199,0.0,0.0,28.0,436.0,0.0,2.0,9.0,2.0,0.0,0.0,2.0,0.0
CUST0000073777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
CUST0000074341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0
CUST0000074550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
CUST0000074601,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000074825,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000075013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000075112,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,96.0,1.0
CUST0000075376,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0
CUST0000076078,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000076091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
CUST0000076243,2.0,0.0,1.0,1.0,0.0,153.0,0.0,6.0,0.0,0.0,0.0,0.0
CUST0000076787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0
CUST0000076793,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000077221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000077294,55.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,8.0,1.0,0.0,0.0
CUST0000077478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000077708,1.0,0.0,1.0,2.0,49.0,0.0,2.0,0.0,4.0,100.0,1.0,0.0
CUST0000077998,0.0,0.0,19.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000078020,0.0,0.0,0.0,0.0,0.0,26.0,0.0,405.0,0.0,0.0,0.0,0.0
CUST0000078328,4.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,115.0,1.0,0.0
CUST0000078429,3.0,6.0,0.0,8.0,2.0,2.0,2.0,76.0,1.0,20.0,3.0,0.0
CUST0000078777,226.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000078889,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000079114,0.0,7.0,0.0,0.0,10.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000079125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
CUST0000079207,0.0,1.0,4.0,1.0,4.0,77.0,0.0,1.0,0.0,2.0,0.0,0.0
CUST0000079529,0.0,0.0,0.0,3.0,0.0,7.0,0.0,45.0,24.0,0.0,0.0,0.0
CUST0000079790,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
CUST0000080301,0.0,0.0,0.0,3.0,0.0,0.0,2.0,79.0,1.0,0.0,0.0,0.0
CUST0000080372,27.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000080630,0.0,0.0,7.0,5.0,0.0,136.0,117.0,1.0,0.0,0.0,0.0,0.0
CUST0000080684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
CUST0000080905,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000081109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000081255,0.0,0.0,0.0,267.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000081326,55.0,1.0,0.0,0.0,8.0,0.0,88.0,0.0,0.0,1.0,0.0,3.0
CUST0000081357,3.0,2.0,1.0,2.0,0.0,0.0,0.0,51.0,25.0,0.0,4.0,0.0
CUST0000081381,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000081683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0
CUST0000081993,0.0,2.0,0.0,0.0,16.0,0.0,75.0,0.0,11.0,0.0,0.0,0.0
CUST0000082206,0.0,1.0,0.0,1.0,65.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0
CUST0000082456,0.0,0.0,6.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
CUST0000082523,0.0,0.0,0.0,10.0,0.0,128.0,5.0,0.0,0.0,0.0,0.0,1.0
CUST0000083700,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0
CUST0000083735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000083736,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,82.0,0.0,0.0,0.0
CUST0000084449,97.0,0.0,1.0,10.0,194.0,14.0,1.0,1.0,0.0,15.0,3.0,24.0
CUST0000084519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
CUST0000084849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
CUST0000084889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000084985,0.0,0.0,8.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000085180,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0
CUST0000085249,3.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000085396,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,0.0,6.0
CUST0000085435,0.0,0.0,88.0,0.0,0.0,0.0,8.0,0.0,15.0,1.0,9.0,0.0
CUST0000085537,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
CUST0000085841,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000086468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000086516,43.0,1.0,5.0,8.0,5.0,2.0,1.0,4.0,3.0,1.0,66.0,8.0
CUST0000086754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000086768,1.0,0.0,146.0,0.0,2.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0
CUST0000086810,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000086931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000086940,27.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000086976,291.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000087799,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000087833,0.0,12.0,0.0,0.0,33.0,0.0,2.0,32.0,0.0,0.0,1.0,1.0
CUST0000087850,0.0,0.0,41.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CUST0000087895,4.0,9.0,0.0,13.0,60.0,155.0,25.0,0.0,0.0,1.0,0.0,0.0
CUST0000088073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,38.0
CUST0000088232,6.0,201.0,41.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CUST0000088309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
CUST0000088415,1.0,155.0,0.0,0.0,2.0,51.0,0.0,0.0,444.0,1.0,81.0,0.0
CUST0000088575,0.0,0.0,5.0,1.0,0.0,6.0,327.0,0.0,0.0,13.0,4.0,0.0
CUST0000088620,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0
CUST0000088701,0.0,0.0,0.0,28.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
CUST0000088813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
CUST0000088853,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CUST0000088904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000088955,177.0,0.0,1.0,25.0,0.0,0.0,2.0,101.0,1.0,10.0,8.0,0.0
CUST0000089459,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000089485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000089501,11.0,0.0,0.0,0.0,0.0,77.0,10.0,0.0,0.0,0.0,0.0,1.0
CUST0000089711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
CUST0000089820,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0
CUST0000089962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000090072,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,16.0
CUST0000090376,0.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000090508,0.0,0.0,0.0,213.0,0.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0
CUST0000090867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
CUST0000090870,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000090957,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
CUST0000091090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
CUST0000091257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
CUST0000091271,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,1.0,0.0,0.0,134.0
CUST0000091625,0.0,0.0,0.0,0.0,47.0,2.0,0.0,0.0,3.0,2.0,0.0,9.0
CUST0000091646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000091671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,11.0,0.0,10.0
CUST0000091697,1.0,0.0,2.0,0.0,2.0,0.0,21.0,2.0,6.0,0.0,0.0,0.0
CUST0000091796,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
CUST0000091896,1.0,0.0,0.0,16.0,0.0,0.0,25.0,266.0,0.0,1.0,2.0,0.0
CUST0000092176,0.0,0.0,0.0,31.0,0.0,3.0,0.0,283.0,4.0,0.0,0.0,0.0
CUST0000092187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0
CUST0000092201,0.0,0.0,0.0,35.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,20.0
CUST0000092269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,1.0,0.0,0.0,0.0
CUST0000092328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
CUST0000092460,0.0,1.0,0.0,126.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
CUST0000092637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CUST0000092645,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0
CUST0000092674,0.0,0.0,0.0,67.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
CUST0000092719,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
CUST0000092839,0.0,2.0,0.0,0.0,8.0,0.0,2.0,1.0,23.0,1.0,1.0,105.0
CUST0000093216,0.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0
CUST0000093607,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000094387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0
CUST0000094518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
CUST0000094693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000094763,37.0,0.0,0.0,4.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
CUST0000095091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
CUST0000095092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000095209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CUST0000095712,0.0,0.0,6.0,6.0,8.0,6.0,1.0,9.0,9.0,0.0,0.0,0.0
CUST0000095739,0.0,0.0,0.0,0.0,48.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
CUST0000096239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
CUST0000096331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
CUST0000096346,0.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000096525,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
CUST0000096570,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
CUST0000097065,23.0,0.0,130.0,13.0,3.0,1.0,5.0,0.0,54.0,0.0,0.0,1.0
CUST0000097226,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000097252,1.0,2.0,1.0,8.0,114.0,5.0,4.0,3.0,2.0,0.0,3.0,3.0
CUST0000097286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000097667,2.0,17.0,0.0,2.0,99.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0
CUST0000097732,0.0,120.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000098174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
