cust_id,LS,MS,SS,XLS
CUST0000462295,3.0,0.0,0.0,2.0
CUST0000462322,16.0,0.0,8.0,0.0
CUST0000462451,1.0,0.0,0.0,0.0
CUST0000463293,143.0,3.0,0.0,36.0
CUST0000463400,8.0,31.0,1.0,45.0
CUST0000463469,60.0,168.0,4.0,0.0
CUST0000463571,11.0,0.0,0.0,0.0
CUST0000463736,17.0,0.0,0.0,0.0
CUST0000463779,66.0,1.0,0.0,0.0
CUST0000464084,6.0,35.0,0.0,0.0
CUST0000464275,1.0,36.0,0.0,0.0
CUST0000464421,0.0,4.0,0.0,0.0
CUST0000464501,235.0,0.0,0.0,0.0
CUST0000464922,0.0,6.0,0.0,4.0
CUST0000464945,131.0,0.0,0.0,0.0
CUST0000465054,3.0,23.0,2.0,292.0
CUST0000465140,352.0,0.0,0.0,0.0
CUST0000465173,34.0,0.0,7.0,64.0
CUST0000465192,8.0,162.0,0.0,0.0
CUST0000465439,67.0,0.0,0.0,0.0
CUST0000465685,125.0,0.0,2.0,0.0
CUST0000465879,1.0,0.0,0.0,0.0
CUST0000466497,115.0,0.0,0.0,0.0
CUST0000467095,129.0,8.0,0.0,0.0
CUST0000467219,45.0,0.0,0.0,0.0
CUST0000467422,21.0,15.0,63.0,2.0
CUST0000467424,101.0,45.0,0.0,0.0
CUST0000467477,13.0,0.0,0.0,0.0
CUST0000467493,3.0,221.0,0.0,0.0
CUST0000467631,2.0,0.0,0.0,0.0
CUST0000468097,0.0,0.0,0.0,8.0
CUST0000468282,0.0,187.0,0.0,0.0
CUST0000468430,86.0,0.0,0.0,0.0
CUST0000468686,109.0,7.0,0.0,0.0
CUST0000468702,3.0,0.0,0.0,0.0
CUST0000469026,193.0,0.0,0.0,0.0
CUST0000469479,4.0,1.0,25.0,0.0
CUST0000470078,22.0,1.0,0.0,0.0
CUST0000470110,1.0,6.0,0.0,0.0
CUST0000470325,50.0,0.0,22.0,0.0
CUST0000470597,0.0,0.0,114.0,0.0
CUST0000470698,6.0,0.0,0.0,0.0
CUST0000471465,1.0,0.0,0.0,0.0
CUST0000471569,1.0,0.0,9.0,4.0
CUST0000471643,288.0,0.0,0.0,0.0
CUST0000472833,102.0,1.0,0.0,0.0
CUST0000473207,5.0,0.0,26.0,0.0
CUST0000473440,2.0,0.0,0.0,0.0
CUST0000473526,155.0,1.0,2.0,0.0
CUST0000473868,138.0,2.0,3.0,320.0
CUST0000473940,3.0,3.0,0.0,0.0
CUST0000473962,248.0,0.0,12.0,0.0
CUST0000474124,22.0,1.0,15.0,24.0
CUST0000474286,276.0,19.0,0.0,0.0
CUST0000474333,1.0,0.0,0.0,0.0
CUST0000474340,6.0,0.0,32.0,0.0
CUST0000474466,64.0,4.0,0.0,0.0
CUST0000474829,94.0,0.0,0.0,0.0
CUST0000474951,60.0,98.0,0.0,0.0
CUST0000475032,1.0,0.0,0.0,1.0
CUST0000475113,108.0,3.0,0.0,0.0
CUST0000475599,111.0,0.0,133.0,2.0
CUST0000475839,22.0,1.0,0.0,0.0
CUST0000476201,200.0,6.0,0.0,0.0
CUST0000476309,447.0,3.0,0.0,0.0
CUST0000476611,13.0,0.0,20.0,78.0
CUST0000476648,0.0,2.0,0.0,0.0
CUST0000476769,101.0,1.0,0.0,0.0
CUST0000477514,1.0,0.0,0.0,0.0
CUST0000477841,258.0,0.0,0.0,0.0
CUST0000478049,10.0,0.0,0.0,1.0
CUST0000478065,211.0,0.0,0.0,0.0
CUST0000478542,1.0,0.0,0.0,0.0
CUST0000478589,0.0,1.0,0.0,0.0
CUST0000478840,2.0,0.0,0.0,0.0
CUST0000478905,184.0,4.0,7.0,0.0
CUST0000479003,11.0,0.0,5.0,0.0
CUST0000479155,0.0,0.0,153.0,0.0
CUST0000479335,13.0,306.0,19.0,0.0
CUST0000479371,9.0,6.0,9.0,0.0
CUST0000480003,44.0,187.0,0.0,0.0
CUST0000480643,785.0,0.0,0.0,0.0
CUST0000480746,0.0,2.0,0.0,0.0
CUST0000481090,149.0,1.0,0.0,0.0
CUST0000481442,3.0,12.0,0.0,0.0
CUST0000481776,0.0,0.0,0.0,1.0
CUST0000482536,0.0,1.0,0.0,0.0
CUST0000483138,144.0,1.0,0.0,0.0
CUST0000483276,0.0,0.0,1.0,0.0
CUST0000483341,0.0,1.0,0.0,0.0
CUST0000483557,5.0,0.0,0.0,0.0
CUST0000483822,0.0,1.0,0.0,0.0
CUST0000483902,188.0,46.0,5.0,0.0
CUST0000484065,0.0,0.0,0.0,12.0
CUST0000484388,0.0,7.0,221.0,0.0
CUST0000484399,2.0,0.0,0.0,0.0
CUST0000484967,0.0,51.0,0.0,0.0
CUST0000485050,1.0,0.0,0.0,0.0
CUST0000485086,8.0,0.0,0.0,0.0
CUST0000485331,2.0,9.0,4.0,48.0
CUST0000485726,9.0,7.0,1.0,0.0
CUST0000485753,17.0,5.0,92.0,2.0
CUST0000485988,100.0,0.0,0.0,0.0
CUST0000486257,17.0,8.0,0.0,8.0
CUST0000486332,171.0,0.0,9.0,0.0
CUST0000486445,1.0,0.0,0.0,0.0
CUST0000486885,4.0,0.0,0.0,0.0
CUST0000486923,5.0,6.0,0.0,0.0
CUST0000487114,0.0,2.0,0.0,0.0
CUST0000487160,34.0,0.0,1.0,0.0
CUST0000487301,54.0,7.0,1.0,0.0
CUST0000487322,627.0,0.0,0.0,0.0
CUST0000487479,175.0,1.0,252.0,166.0
CUST0000487603,7.0,0.0,0.0,0.0
CUST0000487663,0.0,1.0,7.0,5.0
CUST0000487703,0.0,0.0,2.0,0.0
CUST0000487728,0.0,0.0,1.0,0.0
CUST0000487927,0.0,0.0,0.0,3.0
CUST0000488589,0.0,0.0,0.0,1.0
CUST0000488624,69.0,192.0,2.0,17.0
CUST0000488814,45.0,2.0,0.0,0.0
CUST0000489477,49.0,3.0,0.0,1.0
CUST0000489620,1.0,0.0,0.0,0.0
CUST0000489666,32.0,0.0,0.0,0.0
CUST0000489934,54.0,14.0,1.0,0.0
CUST0000490071,192.0,11.0,0.0,0.0
CUST0000490088,6.0,0.0,0.0,0.0
CUST0000490239,1.0,0.0,0.0,0.0
CUST0000490446,5.0,15.0,0.0,0.0
CUST0000490525,39.0,2.0,1.0,0.0
CUST0000490625,41.0,270.0,0.0,0.0
CUST0000491009,5.0,167.0,0.0,1.0
CUST0000491025,5.0,8.0,0.0,0.0
CUST0000491140,16.0,17.0,0.0,0.0
CUST0000491226,1.0,14.0,2.0,0.0
CUST0000491244,57.0,8.0,2.0,3.0
CUST0000491308,0.0,2.0,0.0,0.0
CUST0000491694,15.0,221.0,25.0,0.0
CUST0000491740,6.0,20.0,13.0,41.0
CUST0000491938,13.0,1.0,0.0,1.0
CUST0000491958,158.0,5.0,10.0,1.0
CUST0000492233,2.0,0.0,4.0,0.0
CUST0000492279,16.0,0.0,2.0,110.0
CUST0000492656,0.0,4.0,0.0,6.0
CUST0000492670,2.0,0.0,0.0,0.0
CUST0000492732,10.0,4.0,0.0,0.0
CUST0000493196,3.0,0.0,0.0,0.0
CUST0000493248,35.0,6.0,3.0,0.0
CUST0000493531,43.0,4.0,0.0,1.0
CUST0000493564,1.0,0.0,0.0,0.0
CUST0000494424,124.0,10.0,13.0,0.0
CUST0000494488,0.0,15.0,0.0,0.0
CUST0000494754,0.0,2.0,0.0,90.0
CUST0000495027,2.0,0.0,0.0,0.0
CUST0000495431,0.0,2.0,0.0,0.0
CUST0000495556,50.0,0.0,0.0,0.0
CUST0000495595,10.0,0.0,0.0,0.0
CUST0000495649,10.0,0.0,0.0,0.0
CUST0000495733,3.0,0.0,7.0,0.0
CUST0000495995,3.0,0.0,0.0,0.0
CUST0000496244,29.0,0.0,0.0,0.0
CUST0000496531,121.0,8.0,2.0,0.0
CUST0000496588,5.0,71.0,0.0,0.0
CUST0000497325,88.0,1.0,1.0,0.0
CUST0000497338,89.0,1.0,0.0,1.0
CUST0000497442,37.0,0.0,4.0,0.0
CUST0000497560,19.0,1.0,43.0,0.0
CUST0000497628,97.0,31.0,0.0,0.0
CUST0000497741,3.0,0.0,0.0,0.0
CUST0000497929,48.0,2.0,1.0,0.0
CUST0000498770,43.0,156.0,1.0,0.0
CUST0000498948,45.0,49.0,69.0,61.0
CUST0000499553,266.0,3.0,0.0,7.0
CUST0000499555,213.0,16.0,10.0,0.0
CUST0000499735,0.0,1.0,0.0,0.0
CUST0000500211,2.0,0.0,0.0,1.0
CUST0000500474,11.0,0.0,0.0,1.0
CUST0000500812,15.0,6.0,0.0,0.0
CUST0000501369,126.0,9.0,2.0,45.0
CUST0000501713,39.0,4.0,1.0,0.0
CUST0000501747,298.0,1.0,3.0,0.0
CUST0000501792,0.0,0.0,0.0,1.0
CUST0000502064,11.0,5.0,17.0,0.0
CUST0000502098,100.0,1.0,0.0,0.0
CUST0000502858,0.0,0.0,1.0,0.0
CUST0000503217,0.0,1.0,0.0,0.0
CUST0000503278,169.0,2.0,0.0,29.0
CUST0000503299,1.0,0.0,1.0,0.0
CUST0000503754,38.0,0.0,0.0,39.0
CUST0000503973,10.0,2.0,3.0,52.0
CUST0000503994,0.0,159.0,0.0,0.0
CUST0000504248,20.0,12.0,1.0,4.0
CUST0000504392,3.0,0.0,171.0,0.0
CUST0000504497,21.0,16.0,102.0,0.0
CUST0000504695,118.0,0.0,1.0,0.0
CUST0000504706,0.0,0.0,41.0,1.0
CUST0000505045,4.0,0.0,0.0,0.0
CUST0000505066,21.0,0.0,0.0,0.0
CUST0000505126,20.0,1.0,31.0,0.0
CUST0000505515,55.0,102.0,0.0,0.0
CUST0000506100,8.0,217.0,23.0,8.0
CUST0000506636,0.0,1.0,0.0,0.0
CUST0000506713,168.0,2.0,0.0,0.0
CUST0000506779,0.0,0.0,0.0,15.0
CUST0000506875,3.0,0.0,0.0,0.0
CUST0000506991,12.0,22.0,0.0,62.0
CUST0000507047,43.0,275.0,1.0,0.0
CUST0000507089,117.0,8.0,0.0,0.0
CUST0000507230,16.0,0.0,0.0,0.0
CUST0000507316,47.0,7.0,0.0,0.0
CUST0000507386,147.0,0.0,3.0,1.0
CUST0000507681,0.0,4.0,0.0,0.0
CUST0000507862,26.0,16.0,0.0,23.0
CUST0000507899,0.0,1.0,0.0,0.0
CUST0000508390,63.0,3.0,0.0,0.0
CUST0000508514,21.0,1.0,0.0,0.0
CUST0000508632,15.0,25.0,2.0,0.0
CUST0000508788,21.0,2.0,7.0,2.0
CUST0000509133,11.0,0.0,0.0,0.0
CUST0000509150,2.0,272.0,5.0,0.0
CUST0000509249,0.0,0.0,1.0,0.0
CUST0000509290,744.0,0.0,0.0,0.0
CUST0000509394,4.0,76.0,18.0,0.0
CUST0000509602,76.0,0.0,0.0,0.0
CUST0000510147,0.0,34.0,0.0,0.0
CUST0000510375,43.0,22.0,5.0,0.0
CUST0000510889,0.0,0.0,2.0,0.0
CUST0000511074,4.0,2.0,0.0,0.0
CUST0000511194,1.0,0.0,0.0,0.0
CUST0000511388,2.0,15.0,0.0,0.0
CUST0000511527,91.0,0.0,0.0,0.0
CUST0000511779,279.0,7.0,1.0,0.0
CUST0000512238,13.0,0.0,0.0,0.0
CUST0000512383,319.0,4.0,0.0,20.0
CUST0000512453,33.0,34.0,0.0,0.0
CUST0000512567,0.0,13.0,0.0,0.0
CUST0000513008,5.0,0.0,0.0,0.0
CUST0000513103,5.0,1.0,2.0,0.0
CUST0000513193,9.0,0.0,45.0,0.0
CUST0000513226,127.0,0.0,0.0,2.0
CUST0000513470,1.0,0.0,0.0,0.0
CUST0000513829,0.0,1.0,0.0,0.0
CUST0000513962,92.0,1.0,0.0,0.0
CUST0000514177,11.0,442.0,0.0,0.0
CUST0000514601,61.0,0.0,1.0,0.0
CUST0000514903,1.0,0.0,0.0,0.0
CUST0000514917,1.0,0.0,0.0,0.0
CUST0000515337,14.0,2.0,0.0,4.0
CUST0000515740,8.0,74.0,1.0,0.0
CUST0000516122,3.0,0.0,1.0,0.0
CUST0000516130,2.0,3.0,0.0,0.0
CUST0000516273,0.0,3.0,0.0,2.0
CUST0000516635,2.0,5.0,0.0,0.0
CUST0000516705,192.0,4.0,16.0,20.0
CUST0000516995,8.0,0.0,0.0,1.0
CUST0000517351,5.0,0.0,30.0,0.0
CUST0000517596,16.0,2.0,5.0,2.0
CUST0000517624,11.0,15.0,0.0,0.0
CUST0000517648,0.0,116.0,0.0,0.0
CUST0000517668,1.0,0.0,0.0,0.0
CUST0000517718,7.0,12.0,1.0,0.0
CUST0000517758,0.0,7.0,0.0,0.0
CUST0000517865,2.0,2.0,0.0,19.0
CUST0000518972,0.0,0.0,0.0,2.0
CUST0000519024,137.0,2.0,1.0,0.0
CUST0000519097,180.0,2.0,21.0,0.0
CUST0000519294,127.0,1.0,1.0,1.0
CUST0000519570,0.0,4.0,0.0,0.0
CUST0000519981,9.0,1.0,38.0,13.0
CUST0000520208,1.0,0.0,0.0,0.0
CUST0000520211,22.0,0.0,0.0,2.0
CUST0000520310,21.0,11.0,148.0,24.0
CUST0000520373,151.0,23.0,1.0,3.0
CUST0000520412,1.0,0.0,0.0,0.0
CUST0000520415,156.0,1.0,1.0,0.0
CUST0000520456,169.0,14.0,9.0,1.0
CUST0000520619,0.0,19.0,0.0,0.0
CUST0000520652,150.0,3.0,2.0,0.0
CUST0000520823,7.0,10.0,1.0,68.0
CUST0000520937,0.0,0.0,49.0,0.0
CUST0000521233,23.0,22.0,2.0,0.0
CUST0000521313,0.0,0.0,0.0,2.0
CUST0000521438,5.0,58.0,1.0,0.0
CUST0000521560,4.0,0.0,23.0,0.0
CUST0000521752,14.0,6.0,0.0,0.0
CUST0000522088,0.0,0.0,0.0,1.0
CUST0000522402,8.0,0.0,2.0,1.0
CUST0000522632,108.0,0.0,0.0,0.0
CUST0000523118,22.0,166.0,0.0,0.0
CUST0000523142,134.0,1.0,0.0,0.0
CUST0000523158,0.0,0.0,1.0,0.0
CUST0000523249,148.0,0.0,0.0,0.0
CUST0000523300,1.0,16.0,0.0,0.0
CUST0000523791,70.0,55.0,2.0,25.0
CUST0000524542,24.0,0.0,0.0,4.0
CUST0000524577,232.0,6.0,1.0,0.0
CUST0000524835,129.0,9.0,0.0,0.0
CUST0000524891,0.0,0.0,3.0,0.0
CUST0000525274,0.0,0.0,19.0,0.0
CUST0000525324,57.0,5.0,0.0,0.0
CUST0000525866,16.0,3.0,3.0,0.0
CUST0000526081,0.0,131.0,0.0,0.0
CUST0000526114,70.0,12.0,81.0,0.0
CUST0000526194,0.0,0.0,0.0,1.0
CUST0000526506,227.0,0.0,0.0,0.0
CUST0000527105,415.0,4.0,4.0,14.0
CUST0000527347,23.0,10.0,2.0,0.0
CUST0000527535,30.0,137.0,3.0,0.0
CUST0000528394,37.0,0.0,0.0,0.0
CUST0000528451,0.0,0.0,1.0,0.0
CUST0000528480,0.0,145.0,0.0,0.0
CUST0000528616,224.0,0.0,2.0,0.0
CUST0000528846,6.0,141.0,0.0,0.0
CUST0000528875,3.0,0.0,0.0,0.0
CUST0000529305,0.0,0.0,23.0,0.0
CUST0000529313,3.0,58.0,0.0,24.0
CUST0000529423,291.0,14.0,9.0,0.0
CUST0000529677,216.0,19.0,2.0,0.0
CUST0000530036,2.0,0.0,0.0,0.0
CUST0000530119,14.0,164.0,0.0,0.0
CUST0000530129,10.0,8.0,91.0,0.0
CUST0000530394,0.0,0.0,0.0,7.0
CUST0000530406,423.0,10.0,0.0,0.0
CUST0000530875,96.0,0.0,0.0,0.0
CUST0000531031,0.0,2.0,0.0,0.0
CUST0000531203,1.0,0.0,0.0,0.0
CUST0000531338,4.0,74.0,2.0,0.0
CUST0000531435,0.0,51.0,0.0,0.0
CUST0000531481,16.0,0.0,0.0,157.0
CUST0000531491,13.0,0.0,0.0,0.0
CUST0000531589,1.0,0.0,0.0,0.0
CUST0000531741,5.0,3.0,0.0,121.0
CUST0000531774,30.0,0.0,0.0,0.0
CUST0000531824,77.0,3.0,7.0,5.0
CUST0000532004,83.0,8.0,0.0,4.0
CUST0000532714,1.0,0.0,0.0,0.0
CUST0000532766,1.0,0.0,0.0,0.0
CUST0000534245,2.0,5.0,0.0,288.0
CUST0000534323,6.0,6.0,1.0,8.0
CUST0000534546,0.0,0.0,1.0,0.0
CUST0000534608,21.0,75.0,0.0,0.0
CUST0000534670,0.0,9.0,0.0,0.0
CUST0000534958,31.0,0.0,2.0,21.0
CUST0000535045,0.0,8.0,0.0,0.0
CUST0000535082,37.0,0.0,0.0,0.0
CUST0000535175,112.0,8.0,0.0,0.0
CUST0000535362,286.0,53.0,48.0,1.0
CUST0000535397,1.0,0.0,0.0,0.0
CUST0000535622,5.0,3.0,1.0,0.0
CUST0000535926,47.0,0.0,3.0,0.0
CUST0000536304,143.0,75.0,28.0,0.0
CUST0000536421,1.0,28.0,31.0,0.0
CUST0000536422,32.0,0.0,1.0,0.0
CUST0000536633,13.0,53.0,0.0,29.0
CUST0000536710,1.0,3.0,0.0,0.0
CUST0000536902,419.0,0.0,6.0,0.0
CUST0000537006,32.0,0.0,8.0,0.0
CUST0000537147,13.0,2.0,0.0,43.0
CUST0000537313,4.0,2.0,0.0,0.0
CUST0000537508,4.0,5.0,0.0,0.0
CUST0000537762,137.0,0.0,1.0,15.0
CUST0000538028,7.0,534.0,0.0,0.0
CUST0000538076,2.0,0.0,0.0,0.0
CUST0000538110,11.0,1.0,1.0,0.0
CUST0000538177,0.0,0.0,0.0,26.0
CUST0000538370,109.0,11.0,1.0,4.0
CUST0000538580,6.0,1.0,13.0,0.0
CUST0000538613,17.0,24.0,0.0,0.0
CUST0000538623,4.0,11.0,0.0,47.0
CUST0000538692,3.0,293.0,0.0,0.0
CUST0000538745,1.0,0.0,4.0,0.0
CUST0000539281,28.0,0.0,0.0,0.0
CUST0000539609,34.0,0.0,0.0,0.0
CUST0000540490,9.0,4.0,2.0,0.0
CUST0000540496,2.0,0.0,0.0,0.0
CUST0000540675,100.0,0.0,0.0,0.0
CUST0000540703,7.0,577.0,0.0,0.0
CUST0000541126,110.0,0.0,0.0,0.0
CUST0000541287,50.0,1.0,0.0,0.0
CUST0000541290,31.0,1.0,0.0,19.0
CUST0000541662,53.0,19.0,22.0,38.0
CUST0000541731,10.0,22.0,0.0,0.0
CUST0000541791,0.0,1.0,0.0,0.0
CUST0000542234,6.0,10.0,14.0,52.0
CUST0000542501,0.0,1.0,0.0,0.0
CUST0000542772,4.0,0.0,99.0,0.0
CUST0000543360,0.0,1.0,0.0,0.0
CUST0000543726,31.0,0.0,1.0,2.0
CUST0000543856,12.0,2.0,0.0,0.0
CUST0000543889,92.0,34.0,45.0,0.0
CUST0000543971,4.0,0.0,0.0,0.0
CUST0000544094,5.0,1.0,1.0,0.0
CUST0000544286,0.0,0.0,0.0,12.0
CUST0000544383,262.0,0.0,0.0,0.0
CUST0000544452,28.0,57.0,0.0,0.0
CUST0000544964,2.0,23.0,0.0,0.0
CUST0000545161,153.0,29.0,0.0,0.0
CUST0000545294,49.0,0.0,0.0,0.0
CUST0000545486,4.0,12.0,0.0,0.0
CUST0000545553,0.0,3.0,0.0,0.0
CUST0000545821,81.0,0.0,1.0,0.0
CUST0000545926,12.0,0.0,0.0,0.0
CUST0000545940,0.0,7.0,0.0,0.0
CUST0000546350,27.0,30.0,1.0,0.0
CUST0000547003,0.0,29.0,0.0,0.0
CUST0000547165,47.0,25.0,7.0,23.0
CUST0000547250,14.0,0.0,0.0,0.0
CUST0000547400,5.0,0.0,0.0,0.0
CUST0000547607,14.0,0.0,1.0,0.0
CUST0000547631,121.0,0.0,0.0,0.0
CUST0000547762,5.0,26.0,1.0,0.0
CUST0000547921,70.0,0.0,0.0,0.0
CUST0000548056,45.0,4.0,0.0,0.0
CUST0000548473,16.0,0.0,7.0,0.0
CUST0000548601,0.0,2.0,0.0,7.0
CUST0000548606,25.0,110.0,0.0,0.0
CUST0000548875,22.0,0.0,0.0,0.0
CUST0000549120,49.0,6.0,2.0,0.0
CUST0000549332,1.0,0.0,0.0,0.0
CUST0000549601,1.0,0.0,0.0,0.0
CUST0000549621,5.0,3.0,3.0,5.0
CUST0000549773,21.0,1.0,1.0,1.0
CUST0000549826,8.0,43.0,2.0,0.0
CUST0000550640,204.0,1.0,47.0,0.0
CUST0000550895,0.0,138.0,0.0,0.0
CUST0000550948,5.0,64.0,1.0,135.0
CUST0000551216,15.0,0.0,0.0,0.0
CUST0000551279,19.0,0.0,2.0,0.0
CUST0000551617,142.0,0.0,0.0,0.0
CUST0000551656,82.0,0.0,0.0,0.0
CUST0000551973,17.0,12.0,30.0,1.0
CUST0000552095,23.0,3.0,27.0,2.0
CUST0000552149,3.0,0.0,0.0,0.0
CUST0000552278,0.0,3.0,0.0,0.0
CUST0000552346,0.0,0.0,10.0,0.0
CUST0000552553,0.0,1.0,0.0,0.0
CUST0000552556,63.0,2.0,0.0,0.0
CUST0000552628,0.0,0.0,0.0,1.0
CUST0000552912,25.0,0.0,0.0,42.0
CUST0000553751,23.0,304.0,0.0,0.0
CUST0000554342,0.0,0.0,0.0,1.0
CUST0000554420,43.0,0.0,2.0,0.0
CUST0000554451,168.0,11.0,15.0,0.0
CUST0000554500,61.0,50.0,0.0,50.0
CUST0000554531,28.0,0.0,2.0,53.0
CUST0000554743,15.0,64.0,0.0,0.0
CUST0000554776,3.0,0.0,1.0,0.0
CUST0000554969,33.0,10.0,0.0,0.0
CUST0000555011,32.0,1.0,2.0,0.0
CUST0000555247,103.0,8.0,0.0,0.0
CUST0000555393,0.0,18.0,0.0,0.0
CUST0000555528,0.0,5.0,0.0,0.0
CUST0000555784,62.0,1.0,1.0,6.0
CUST0000555791,43.0,4.0,0.0,0.0
CUST0000555858,16.0,0.0,0.0,0.0
CUST0000555929,4.0,68.0,0.0,0.0
CUST0000556279,166.0,0.0,1.0,0.0
CUST0000556584,23.0,51.0,10.0,9.0
CUST0000556589,3.0,2.0,0.0,0.0
CUST0000556668,164.0,3.0,0.0,0.0
CUST0000556728,40.0,2.0,0.0,0.0
CUST0000556820,8.0,79.0,2.0,0.0
CUST0000556890,0.0,2.0,0.0,0.0
CUST0000556920,1.0,0.0,0.0,0.0
CUST0000557099,2.0,0.0,0.0,0.0
CUST0000557102,60.0,3.0,0.0,1.0
CUST0000557313,22.0,4.0,0.0,0.0
CUST0000557384,17.0,1.0,1.0,0.0
CUST0000557389,0.0,20.0,131.0,0.0
CUST0000557718,64.0,23.0,0.0,0.0
CUST0000557852,36.0,2.0,161.0,0.0
CUST0000557898,0.0,8.0,0.0,19.0
CUST0000558163,9.0,0.0,0.0,1.0
CUST0000558202,455.0,3.0,0.0,0.0
CUST0000558339,408.0,200.0,16.0,0.0
CUST0000558367,0.0,0.0,0.0,2.0
CUST0000558394,0.0,1.0,0.0,0.0
CUST0000558567,1.0,0.0,0.0,0.0
CUST0000558717,2.0,61.0,0.0,0.0
CUST0000558853,3.0,0.0,0.0,0.0
CUST0000558880,61.0,2.0,2.0,0.0
CUST0000559052,103.0,1.0,0.0,0.0
CUST0000559360,30.0,1.0,133.0,1.0
CUST0000559823,20.0,9.0,2.0,10.0
CUST0000559848,61.0,5.0,16.0,2.0
CUST0000560001,40.0,0.0,0.0,0.0
CUST0000560209,1.0,0.0,0.0,0.0
CUST0000560317,13.0,0.0,0.0,0.0
CUST0000560332,36.0,0.0,0.0,0.0
CUST0000560629,0.0,1.0,0.0,0.0
CUST0000561099,88.0,3.0,5.0,0.0
CUST0000561300,164.0,82.0,0.0,6.0
CUST0000561396,4.0,0.0,0.0,0.0
CUST0000561413,35.0,2.0,0.0,8.0
CUST0000561506,65.0,95.0,1.0,0.0
CUST0000561978,8.0,1.0,101.0,0.0
CUST0000562188,0.0,23.0,0.0,0.0
CUST0000562306,0.0,119.0,2.0,0.0
CUST0000562468,2.0,2.0,0.0,0.0
CUST0000562526,1.0,0.0,0.0,0.0
CUST0000562569,38.0,0.0,0.0,0.0
CUST0000562821,3.0,41.0,13.0,0.0
CUST0000562988,31.0,28.0,2.0,0.0
CUST0000563076,1.0,0.0,0.0,0.0
CUST0000563161,0.0,1.0,0.0,0.0
CUST0000563509,0.0,0.0,1.0,0.0
CUST0000563557,8.0,0.0,4.0,1.0
CUST0000563675,10.0,13.0,175.0,0.0
CUST0000563760,1.0,0.0,0.0,0.0
CUST0000563785,13.0,17.0,0.0,0.0
CUST0000564087,4.0,0.0,0.0,0.0
CUST0000564261,2.0,0.0,0.0,0.0
CUST0000564400,231.0,1.0,0.0,0.0
CUST0000564613,1.0,0.0,0.0,2.0
CUST0000564620,0.0,135.0,0.0,0.0
CUST0000564834,10.0,0.0,0.0,0.0
CUST0000565188,2.0,0.0,0.0,0.0
CUST0000565377,0.0,22.0,2.0,0.0
CUST0000565426,11.0,16.0,2.0,0.0
CUST0000565865,33.0,0.0,1.0,0.0
CUST0000566123,101.0,3.0,0.0,0.0
CUST0000566133,1.0,0.0,0.0,0.0
CUST0000566259,195.0,0.0,0.0,0.0
CUST0000566419,0.0,17.0,0.0,0.0
CUST0000566571,592.0,0.0,0.0,0.0
CUST0000566691,23.0,0.0,0.0,6.0
CUST0000566711,11.0,56.0,8.0,0.0
CUST0000566919,0.0,1.0,0.0,0.0
CUST0000566977,32.0,2.0,12.0,0.0
CUST0000567102,0.0,2.0,52.0,19.0
CUST0000567162,1.0,32.0,0.0,18.0
CUST0000567295,171.0,28.0,62.0,0.0
CUST0000567454,14.0,1.0,10.0,0.0
CUST0000568005,53.0,2.0,9.0,0.0
CUST0000568084,5.0,0.0,0.0,0.0
CUST0000568148,113.0,0.0,2.0,0.0
CUST0000568232,17.0,0.0,0.0,0.0
CUST0000568633,0.0,9.0,0.0,0.0
CUST0000568724,71.0,0.0,230.0,0.0
CUST0000568818,65.0,5.0,2.0,0.0
CUST0000568930,260.0,0.0,17.0,14.0
CUST0000569214,4.0,44.0,0.0,69.0
CUST0000569235,1.0,0.0,0.0,0.0
CUST0000569300,11.0,1.0,1.0,41.0
CUST0000569377,18.0,5.0,0.0,0.0
CUST0000569531,18.0,91.0,0.0,0.0
CUST0000569576,0.0,0.0,1.0,0.0
CUST0000569626,4.0,0.0,0.0,0.0
CUST0000569812,22.0,1.0,0.0,0.0
CUST0000569835,95.0,3.0,0.0,0.0
CUST0000570003,0.0,0.0,0.0,1.0
CUST0000570062,2.0,0.0,0.0,0.0
CUST0000570070,3.0,0.0,0.0,0.0
CUST0000570249,10.0,0.0,0.0,0.0
CUST0000570805,32.0,28.0,3.0,2.0
CUST0000571077,0.0,13.0,0.0,0.0
CUST0000571159,4.0,0.0,0.0,0.0
CUST0000571394,19.0,0.0,0.0,0.0
CUST0000571445,124.0,2.0,2.0,10.0
CUST0000571697,39.0,1.0,0.0,0.0
CUST0000571753,1.0,0.0,0.0,0.0
CUST0000571830,110.0,0.0,0.0,0.0
CUST0000571895,8.0,5.0,0.0,0.0
CUST0000572204,1.0,1.0,0.0,0.0
CUST0000572321,75.0,1.0,1.0,0.0
CUST0000572442,1.0,21.0,0.0,18.0
CUST0000572613,4.0,1.0,21.0,0.0
CUST0000573047,222.0,3.0,0.0,0.0
CUST0000573324,57.0,2.0,0.0,0.0
CUST0000573349,143.0,7.0,0.0,0.0
CUST0000573587,1.0,0.0,1.0,1.0
CUST0000573657,1.0,1.0,0.0,30.0
CUST0000573675,29.0,0.0,0.0,0.0
CUST0000573703,10.0,5.0,0.0,0.0
CUST0000573752,4.0,17.0,1.0,0.0
CUST0000573884,0.0,217.0,0.0,0.0
CUST0000574199,88.0,16.0,46.0,0.0
CUST0000574637,0.0,222.0,0.0,0.0
CUST0000574975,14.0,1.0,0.0,0.0
CUST0000575003,93.0,0.0,0.0,0.0
CUST0000575098,189.0,0.0,0.0,0.0
CUST0000575954,29.0,24.0,0.0,0.0
